GameID,Date,Year,Home_team,Away_Team,Home_winner?,Away_Winner?,Ratio A/T,APG,BKPG,RPG DEF,FG%,OPP FG%,FT%,RPG OFF,PFPG,OPP RPG,RPG,REB MAR,OPP PPG,PPG,SCR MAR,STPG,Pct (W/L),3FG% OPP,3FG%,TO MAR
ff251e12-e55e-433d-a39d-a5b291ee0644,01-13-2018,2018,Washington St.,California,TRUE,FALSE,0.4,4.7,-2.5,1.85,4,-0.6,6.1,-4.99,-3.1,1.5,-3.1,-4.7,0.2,5.5,5.4,-1.6,13.7,-5,9.1,-3.2
e39b38ae-8394-444f-b3cb-de7a8c27e586,01-13-2018,2018,Wyoming,Colorado St.,FALSE,TRUE,0.19,2.9,0.7,2.01,2.8,-1.4,2.1,-4.72,0.2,2.6,-2.7,-5.3,-0.6,7.5,8.1,0.6,26.2,1.2,1.6,-0.6
c5b9de3f-8a27-4328-bc5b-601b0d50ad67,01-13-2018,2018,Vanderbilt,Kentucky,FALSE,TRUE,0.01,-0.9,-1.4,-2.84,-3.5,6.2,4.5,-2.17,0.8,-0.2,-5,-4.8,3.8,-4.4,-8.1,-0.8,-32.8,7.3,-0.4,0.5
5231ef70-b862-4572-892e-5fd578af1576,01-13-2018,2018,Mercer,Samford,TRUE,FALSE,-0.06,-2.2,-0.8,2.72,0.2,-5.1,-0.4,1.46,0.7,-6.8,4.2,11,-12.7,-2.3,10.4,-1.8,24.6,-1.7,1,9.4
9803100e-ef91-4e95-91ed-3d23684ba40a,01-13-2018,2018,Portland St.,Montana,FALSE,TRUE,0.26,3.5,0.1,-1.27,-2.4,4.5,-0.2,2.68,0.9,4.7,1.4,-3.3,10.9,8,-2.8,2,-17.7,0.9,0.1,-0.5
aa9e705e-d45a-40b6-87a5-ab6904e0cf9f,01-13-2018,2018,Nicholls St.,Central Ark.,TRUE,FALSE,-0.2,-1.3,-1.2,0.13,1.9,-0.6,-1.8,0.77,2.6,-3.6,0.9,4.6,-3.7,2,5.7,2.9,14.2,-2.5,0.1,-1.6
27a97724-c425-4a28-9f9d-0a3b71278512,01-13-2018,2018,Northwestern St.,Abilene Christian,FALSE,TRUE,-0.49,-5.5,0.2,-1.35,-5.2,2.9,-9,2.72,-1.2,2.6,1.4,-1.2,6.9,-9.3,-16.2,-1.9,-36.2,4.3,-4.6,-1
606c93b7-4561-454e-80bf-ba4e3ebb3856,01-13-2018,2018,Stetson,USC Upstate,TRUE,FALSE,0.14,0.7,0,2.53,1.1,-3.5,-5.4,-1.37,0.5,-0.4,1.1,1.5,-7.1,-0.4,6.7,1,15.6,-3.8,-0.1,1.9
e84767db-0850-4c71-b22b-621986fe6209,01-13-2018,2018,Louisville,Virginia Tech,TRUE,FALSE,-0.22,-2.8,3.8,1.4,-4.6,-1.7,2.7,2.49,0.4,2.8,3.9,1.2,-1.9,-4.2,-2.3,1.2,-2.5,-1.8,-1.7,0.2
edc20f41-70ec-468d-8606-aa213449c413,01-13-2018,2018,Loyola (IL),Bradley,TRUE,FALSE,0.25,2.1,-1.6,1.02,7.7,0.9,1.8,-4.62,-5.1,-2.7,-3.6,-0.9,-2.1,4.2,6.5,-0.2,23.6,-0.7,4.2,-0.5
c4fc4bcd-e821-4b0e-9965-034f979ee3a3,01-13-2018,2018,Southern Utah,Northern Ariz.,TRUE,FALSE,0.28,1.9,0,1.82,3.8,0.7,3.7,-1.5,2,-0.3,0.3,0.5,2.2,9.9,7.7,-0.4,25,-0.9,5.3,-4.3
c37c588a-74ec-4bb5-94d2-08f2ddd1af3c,01-13-2018,2018,S. Carolina St.,Howard,TRUE,FALSE,-0.13,-1.3,-0.4,-0.79,0.2,2.5,-1.1,0.17,-1.5,-2.2,-0.7,1.5,2.7,-0.6,-3.3,-0.1,1,1.7,-1.3,-2.8
38faa24c-d6d4-4feb-ba17-15aebd5eab7c,01-13-2018,2018,Northern Colo.,Idaho St.,TRUE,FALSE,0.1,0.1,1.3,2.86,-0.5,-1.2,1.1,2.7,1.5,1,5.5,4.5,-1.5,7.4,8.9,-0.3,21.7,-1.1,-3.7,-2.4
6c686e3f-8321-43db-859f-da86ed8248b0,01-13-2018,2018,N.C. A&T,Morgan State,TRUE,FALSE,0.22,3.1,-0.5,1.99,4.4,1.1,-1.4,-3.31,-1.7,-0.5,-1.3,-0.8,1.3,3.9,2.5,-0.8,16.5,-1.8,-3.6,3.7
85c8081f-ca93-4081-997d-2634c9f38030,01-13-2018,2018,William & Mary,Towson,FALSE,TRUE,0.49,5.8,-0.3,0.37,4.4,5.7,12.3,-5.7,-2.7,-0.4,-5.3,-4.9,10.4,8.6,-1.8,-0.9,5,2.3,7.3,1.1
c4637b91-8390-41d2-8ef3-abfaad16135e,01-13-2018,2018,N.C. Central,Coppin St.,TRUE,FALSE,0.37,5,0.7,1.06,10.1,-1,-4.9,3.33,-1.7,-8.2,4.4,12.6,-5.2,11.2,16.4,-0.3,38.7,-0.7,2.6,2.7
8ffc836d-e0d2-43e1-90d7-225f014e8e3c,01-13-2018,2018,Bethune-Cookman,Florida A&M,TRUE,FALSE,0.2,4.8,0.6,6.87,2.4,-5,-2.3,3.01,2.9,-0.4,9.9,10.2,0.6,13,12.5,0.6,29.8,-1.9,-3.4,-2
02b99da1-5990-4d45-a73a-faf151890b55,01-13-2018,2018,Ark.-Pine Bluff,Southern U.,TRUE,FALSE,0.01,1,0.4,-4.72,3.4,1.1,-0.6,-5.18,0.4,1.3,-9.9,-11.2,-0.4,-3.2,-2.8,2.2,-5.5,-0.8,-0.9,-3.7
a86e4704-8dcf-47ff-8ed2-58ee9ed11bdb,01-13-2018,2018,James Madison,Delaware,FALSE,TRUE,-0.08,0.4,1,-0.77,-3.7,-0.5,7.8,1.76,4.1,1.7,1,-0.6,1.8,2.4,0.4,2.1,-11.1,-0.4,0.3,0.7
94359282-5b95-42e3-9bfd-6e369787ede0,01-13-2018,2018,Drexel,Hofstra,FALSE,TRUE,-0.3,-1.8,1.5,0.51,-2.4,-1.5,4.1,0.18,-0.9,2.9,0.7,-2.2,1.2,-5.1,-6.4,0.3,-21.9,0.3,-5,-0.5
83e6ece0-db51-43ff-97c4-d545050a40c0,01-13-2018,2018,Seattle,UMKC,TRUE,FALSE,0.1,2.5,1.1,3.66,3.9,-4.7,2.7,2.69,-0.9,-5.6,6.4,12,-3.9,5.8,9.7,-1.4,27.5,-0.3,3.4,-1.1
17499b8d-3cce-4764-9495-57ea24372080,01-13-2018,2018,St. Francis (NY),Sacred Heart,FALSE,TRUE,0.05,-1.4,0.3,-4.74,-2.2,3.1,4.9,-1.48,3.1,5.6,-6.3,-11.8,3.8,4.2,0.4,2.5,9.6,0,4.7,1.2
1cb01f2e-ff32-4553-9b5a-186d3362810b,01-13-2018,2018,ETSU,VMI,TRUE,FALSE,0.29,2.8,1.4,1.99,7.5,-4.1,-3,0.82,0.1,-4.9,2.8,7.7,-7.9,10.1,18,0.4,43.5,-2.1,2.3,1.1
e975f1b6-cfc3-4fc5-b987-6e6f73b6111e,01-13-2018,2018,South Ala.,Troy,FALSE,TRUE,-0.24,-0.8,0.1,0.54,-1.8,-2.7,-3.6,-0.26,1.9,1.1,0.3,-0.8,-3.7,-5.4,-1.7,0.3,-4.7,-3.6,-1.4,0.9
8a8c9825-7477-4881-9a4c-b0121013da6b,01-13-2018,2018,Eastern Ill.,Belmont,FALSE,TRUE,-0.35,-3.4,2,-2.91,-6.2,0.6,-5.5,2.89,0.3,2.1,0,-2.2,-0.8,-11,-10.2,1,-34,4.8,-1.9,3.7
566891fe-3d30-473a-916f-c279413bb727,01-13-2018,2018,Central Mich.,Toledo,FALSE,TRUE,-0.16,-1.9,-0.7,-2.52,-3.1,0.8,6.9,1.95,0,0.2,-0.5,-0.7,-0.6,-0.2,0.2,2.6,-9.3,0.5,-5.8,-1.3
ed2b92f9-89dd-485f-a8fd-700a03c59ea1,01-13-2018,2018,Long Island,Wagner,TRUE,FALSE,-0.09,-0.7,-0.7,1.76,2.8,2.8,-1.5,-2.95,-2.5,2.7,-1.2,-3.9,8,2.8,-5.2,-1.1,-18.3,-3.1,-0.8,-8
167f6100-19c4-44b0-99a4-f4d9556d955f,01-13-2018,2018,Northern Ill.,Eastern Mich.,TRUE,FALSE,-0.23,-3.6,-4.7,-0.35,-0.8,5.8,4.4,-0.36,2.6,-0.6,-0.7,0,8.4,0.8,-7.7,-2,-22.3,0.8,-0.5,-1
23c6b7bb-07e1-4d0b-8f67-88170c6a6d2e,01-13-2018,2018,Fairleigh Dickinson,Robert Morris,FALSE,TRUE,0.2,1.8,0.5,-0.37,4,-0.9,5.9,-0.94,-2,-0.1,-1.3,-1.2,5.1,5.8,0.7,-0.7,-6.6,2.7,1,-2.1
ee11b1a9-fe0f-4af1-8c3f-f8dc5e7cce4a,01-13-2018,2018,Richmond,Geo. Washington,TRUE,FALSE,0.25,1.9,-2.5,-0.8,1.4,3.6,0.6,-2.77,1.5,1.8,-3.5,-5.3,5.3,4.4,-1,1.9,-8,1.5,1.3,0.3
a1477683-5962-4b24-a2ed-e76ba7b03cd8,01-13-2018,2018,Western Mich.,Ball State,TRUE,FALSE,0.11,-1.5,-0.3,-3.59,-1.3,2.9,2.2,1.09,0.4,-2,-2.5,-0.5,-0.4,-0.2,0.2,1.2,-6.3,1.1,0.7,2.6
e7c09571-540a-42c5-8fd0-33d65aa78f55,01-13-2018,2018,Drake,Evansville,TRUE,FALSE,0.25,1.8,-0.4,0.44,-0.5,3.1,-0.5,0.49,-2.2,4.4,0.9,-3.4,9.5,8.3,-1.2,0.1,-3.1,-0.1,-4.7,-1
a6dc216a-0ed8-45ab-8f29-b8488c25e3ac,01-13-2018,2018,Oklahoma St.,Texas,TRUE,FALSE,0.12,2.7,-0.9,-0.71,-0.8,1.2,9.2,2.24,3.1,0,1.5,1.5,4.5,4.5,0,0.5,2.4,3.5,2.8,-0.3
df8d6a5a-c2e7-48b1-ab30-c48c1df6d6f6,01-13-2018,2018,San Jose St.,Air Force,FALSE,TRUE,-0.35,-1.6,-0.2,3.66,1.7,-2.5,-4.3,-0.51,1,-2.3,3.2,5.4,2.9,-2.7,-5.6,-2,-25.4,-4.8,3.6,-1.5
8fdd915b-9a92-456e-9c42-f58889d7c964,01-13-2018,2018,Mississippi Val.,Alcorn St.,FALSE,TRUE,-0.14,-2.9,-0.9,-1.75,-5.1,4,-3.2,2.81,1.4,3,1.1,-2,3.5,-5.3,-8.8,-0.5,-21.9,2.1,-4.2,2.1
38ac8dbb-3357-4760-a8ac-a81a64c2aa11,01-13-2018,2018,UAB,Louisiana Tech,TRUE,FALSE,0.12,2.8,-0.2,3.03,4.2,-1.7,2.5,0.57,-2.4,-3.6,3.6,7.2,-0.8,2,2.9,-0.5,9.1,-2,-3,0.7
180bc72c-51ee-4c01-8548-02e451cc6a4f,01-13-2018,2018,New Orleans,A&M-Corpus Chris,TRUE,FALSE,0.27,3.5,0.6,-1.87,1.8,2.4,-4.3,1.26,-2.2,-1.3,-0.6,0.6,-0.5,1.9,2.4,0.4,10.6,2.4,1.7,2
c68cfcbe-a0b7-4819-b269-6fd9691e7148,01-13-2018,2018,Southeast Mo. St.,Eastern Ky.,FALSE,TRUE,0.08,0.5,-1.9,0.19,2.3,0.6,-1.8,-0.77,0.4,-1.3,-0.6,0.7,1.3,4.1,2.6,-0.5,9.7,-1.7,3.8,3.9
47ea213e-6385-4759-ad3a-3c85a9a69e1d,01-13-2018,2018,Jacksonville St.,Austin Peay,FALSE,TRUE,0.21,1.8,1.9,4.02,0.1,-5.7,6.1,-1.62,-2.4,-0.2,2.4,2.6,-6.1,-2,4.2,-0.5,8,-3.4,-1.6,3.4
1ecbed90-3026-4fae-9e83-ffc3838ef24e,01-13-2018,2018,Southern Ill.,Illinois State,TRUE,FALSE,0.03,-0.1,-0.4,-1.7,3.8,1.2,1.3,-1.09,-2.7,-4.8,-2.8,2,-4.2,-1.7,2.4,1,6.1,2.2,1.5,1.9
8fd6f4ab-f3c1-497c-9bb7-94743b1f5d4d,01-13-2018,2018,Alabama St.,Alabama A&M,TRUE,FALSE,0.06,-0.9,2.6,0.83,1.2,-2.5,-0.1,1.9,4.6,3.4,2.8,-0.7,2.2,8.3,6,1.5,16.1,-0.6,2.5,4
d92df685-e48d-4857-ab8c-94ac6eb150f6,01-13-2018,2018,Arizona St.,Oregon St.,TRUE,FALSE,0.22,-0.5,0,0.78,-0.4,0.6,2.5,-0.54,-1.2,4.4,0.3,-4.2,4.5,9.6,5,-0.1,12.5,-0.6,3.4,-1
53742aa9-4cf1-4ac1-be21-981b38ca187e,01-13-2018,2018,Savannah St.,Md.-East. Shore,TRUE,FALSE,0.3,5,1,2.56,1.5,2.4,2.1,2.34,1.9,8.3,4.9,-3.4,16.2,23.8,7.6,4.7,25,-0.5,1.6,-1.5
1f5460c4-96e5-4345-9d4e-7e8d6a155a58,01-13-2018,2018,UALR,Texas St.,FALSE,TRUE,-0.16,-1.4,0.1,0.24,-0.7,-1.1,-5.1,-0.94,2.6,3.8,-0.7,-4.4,4.3,-2.7,-6.9,-0.4,-23.6,2.9,-0.9,-2.2
956c1e13-ceee-4809-b77c-858d5b18f5d5,01-13-2018,2018,Tennessee,Texas A&M,TRUE,FALSE,0.17,0.3,-1.5,-4.6,-2,0.2,9.6,-0.8,3,-0.8,-5.4,-4.5,-4.8,-1.4,3.4,0.9,11.4,-0.8,5.1,-1.3
a0e0cd48-f339-4c06-a25d-d51d62a350dc,01-13-2018,2018,Jacksonville,Lipscomb,TRUE,FALSE,-0.17,-3.1,0.3,-2.42,-0.3,-0.5,-6,-0.48,-3.7,1.4,-2.9,-4.4,-2.5,-9.2,-6.7,0.3,-24.2,-2.8,0.8,2.6
3c611e6d-3c6a-4ebc-9d57-76c6d587bf44,01-13-2018,2018,Notre Dame,North Carolina,FALSE,TRUE,-0.05,-3.8,-0.5,-2.51,-1.4,0.1,1.5,-3.14,-2.8,1.6,-5.6,-7.3,-4.7,-6.7,-2,0,-12,-3,-0.1,2
8817312e-575d-4fbd-a4b4-ef56248b321a,01-13-2018,2018,Southeastern La.,McNeese St.,FALSE,TRUE,0.28,3.7,-1.7,-3.86,2,0.5,-4.8,-1.08,-0.8,-3.7,-4.9,-1.2,-7.9,-3.3,4.6,1.4,25.4,0.1,0.3,-0.2
68186b58-d0f6-4fbf-8eca-cedf33057c4c,01-13-2018,2018,Arkansas,Missouri,TRUE,FALSE,0.36,0.9,0.5,-2.45,2.4,2.2,-5.3,-0.06,2,3.4,-2.5,-5.9,7.5,7.8,0.3,1,5.1,2.9,1.3,2.5
d9d95ee5-3c57-4c93-b9de-fec2ea79af9f,01-13-2018,2018,Middle Tenn.,Southern Miss.,TRUE,FALSE,-0.38,-0.5,0.6,2.36,2.6,-3,3.9,3.01,4.2,-5.4,5.4,10.8,-5.7,4.5,10.2,-0.9,28.7,-5.3,3.3,-1.5
a9aca60f-f012-481b-9e33-a56f5dbcc25a,01-13-2018,2018,Grambling,Prairie View,TRUE,FALSE,-0.24,-1.9,0.6,3.57,-1.6,-3.3,4,0.34,-0.3,0.8,3.9,3.1,-1.8,-2.6,-0.6,0.1,7.7,-1.5,0,-3.4
fb989d36-93ba-4e11-8c08-e48bd8ac81ae,01-13-2018,2018,Jackson St.,Texas Southern,TRUE,FALSE,-0.01,-1.3,-1.2,-4.42,-6.6,-0.2,-7.1,2.2,2.6,-0.7,-2.3,-1.5,-11.9,-15.2,-3.3,1.5,-6.9,-1.9,-3,3.4
e67081e5-b577-4ff1-bf1c-cd11ae01ec97,01-13-2018,2018,North Florida,Kennesaw St.,TRUE,FALSE,-0.06,-0.1,0.7,3,0.1,-0.1,7,-0.78,-2.7,5.4,2.2,-3.2,9.5,8.1,-1.3,-2,9.1,1.6,1.3,0.2
240fb39b-a66f-4e09-ae9c-5ce5f455ef98,01-13-2018,2018,Princeton,Cornell,TRUE,FALSE,-0.09,-3.3,-0.4,-1.04,-0.8,-0.4,-2.3,-0.7,-0.4,-3.2,-1.7,1.5,-8.6,-3.3,5.3,-0.4,1.9,-3.4,3.4,-1.8
1d999213-3864-4540-bca9-6eccdcfa8472,01-13-2018,2018,FGCU,NJIT,TRUE,FALSE,0.03,1.4,-0.4,3.31,4.6,-3.8,5.6,-0.52,0.1,-1.7,2.8,4.5,-1.3,6.4,7.8,-0.9,19,-3.4,0.2,-2.2
c9da41be-b4d6-45ef-990a-50a6cf8cdcd9,01-13-2018,2018,UNC Wilmington,Northeastern,FALSE,TRUE,0.02,-0.6,-0.4,1.97,-4.8,2.9,-4.3,6.15,0.9,4.6,8.1,3.5,14.6,4.5,-10,-1.6,-35.3,8.8,-3,2.3
25bf47f7-198d-4c5f-b6ac-8bbbc9c2e234,01-13-2018,2018,Elon,Col. of Charleston,TRUE,FALSE,0.22,4.4,-1.4,2.77,-2.1,0.6,-4.3,-0.35,-1.2,4.5,2.4,-2,7.6,-1.3,-8.8,-0.8,-32.7,2.4,-1.1,0.8
52fea64f-d76a-43c2-bb41-5f4a0976d3eb,01-13-2018,2018,Penn,Columbia,TRUE,FALSE,0.16,1.2,-0.6,3.6,1.6,-3.6,-8.1,-1.68,-1.5,-0.9,1.9,2.8,-8.3,-0.5,7.9,-0.7,43.1,-8.1,-1.6,1
8e794e3d-5de6-4582-a5ec-b74572b3b121,01-13-2018,2018,Old Dominion,Marshall,TRUE,FALSE,0.16,-2,-1.5,-1.42,-2,-3.4,-7.2,3.58,-1.2,-6.9,2.2,9,-16.3,-10.5,5.8,0.5,8.7,-1.7,-0.1,0.5
aa00d20a-59eb-4437-918d-f2b13422d1f3,01-13-2018,2018,UT Martin,Morehead State,FALSE,TRUE,0.12,0.7,0.4,0.92,1.7,-4.3,2.4,-1.75,-2.3,1.8,-0.8,-2.7,-3.3,-1.5,1.8,1.2,4.7,0.5,0,2.6
21846531-7e90-4295-a7a8-87cde3088c8c,01-13-2018,2018,IPFW,Neb. Omaha,TRUE,FALSE,0.26,1.6,0.6,0.9,0.2,-1.8,1.4,0.48,0.3,-0.9,1.4,2.4,-6.7,5.8,12.4,2.3,25.5,-1.9,0,4.3
894c7707-9602-48b7-9f2f-d90b4ec41f15,01-13-2018,2018,Fresno St.,New Mexico,TRUE,FALSE,-0.2,-2.9,0.5,2.45,3.5,-5,-8.3,-0.16,-0.9,-4.5,2.2,6.8,-8.9,-5.4,3.6,-0.6,9.7,-1.2,1.9,-1.7
e9a601a6-fb97-4dd5-9979-f980e6987543,01-13-2018,2018,Manhattan,Siena,TRUE,FALSE,0.17,2.9,0.6,-1.81,2.4,-1,1.6,-0.77,-0.1,-0.5,-2.6,-2.1,-5,1.6,6.6,1.2,20.2,-0.4,3.3,-3.1
152e96a0-11ec-4bcf-93cf-b0a8fc2bb60d,01-13-2018,2018,Stephen F. Austin,Incarnate Word,TRUE,FALSE,0.22,3.1,-2.1,-0.72,5.8,-1.6,-4.1,1.49,3.3,-6.3,0.8,7,-9.1,9.9,19,4.3,55,-0.6,3.5,-0.9
85a6358d-19fb-4e33-88ef-ef39e0b54574,01-13-2018,2018,Marist,Fairfield,TRUE,FALSE,-0.4,-2.9,-0.4,0.21,0.6,-0.2,0.4,-1.54,-2.4,-1,-1.4,-0.4,3.9,-3.7,-7.6,-2.2,-32.1,-2.4,1,-5
a5f7775d-6bf0-47f7-aeb6-057f4171d112,01-13-2018,2018,Wofford,Furman,TRUE,FALSE,-0.12,-0.5,0.4,-1.13,0.3,1.6,6.6,-1.61,1.1,-2.9,-2.8,0.1,2.2,-3.6,-5.8,-1.5,-7.9,4.1,5.7,2.7
d4230ca0-bafd-4901-9055-303ebbb076d3,01-13-2018,2018,Charlotte,Western Ky.,FALSE,TRUE,-0.42,-2.6,-1.5,-1.06,-6,4.9,-0.1,-0.4,3.1,2.5,-1.5,-4,9.5,-7.2,-16.7,-1.4,-50.4,1.4,0.1,-1.9
4d2acd10-6b97-4f58-927f-28ed41a57573,01-13-2018,2018,South Florida,Cincinnati,FALSE,TRUE,-0.57,-4,-3,-2.31,-3.2,7.7,3.1,-3.65,1.4,2.9,-6,-8.8,13.1,-11,-24,-2,-54.8,2.1,0.8,-0.1
9bce2d4c-6743-4823-9fa1-e03da8baa228,01-13-2018,2018,Sam Houston St.,Houston Baptist,TRUE,FALSE,0.12,0.7,-1.2,1.68,0.8,-4.7,9.1,-3.28,0.1,-4.2,-1.6,2.6,-15.6,-5.4,10.2,-0.5,38.9,-6.9,1.4,1.3
6e5d70a4-55a3-4d61-9549-8a20410160af,01-13-2018,2018,Western Caro.,UNC Greensboro,FALSE,TRUE,-0.11,-0.6,-0.9,-2.48,-3.5,5.4,-1.5,-0.35,-1,6.7,-2.8,-9.5,13.1,-4.8,-17.9,0.3,-36.5,4.2,-2,-1.1
7921aa36-5deb-4243-a1bd-f7caea6ffaa7,01-13-2018,2018,Tulsa,Wichita State,FALSE,TRUE,-0.6,-5.9,-1.6,-1.52,-4,-0.1,-1.4,-1.11,-1.6,4.3,-2.6,-6.9,-0.7,-9.3,-8.5,-0.2,-14.5,-2,-3.3,-2
9b82db88-2e01-4f64-a9bb-19de0689c0b9,01-13-2018,2018,SIU Edwardsville,Tennessee St.,TRUE,FALSE,0.17,1.5,-0.2,-0.9,-0.8,4.5,-3.2,2.1,2.7,2.5,1.2,-1.3,11.7,3.1,-8.7,-2.3,-20,1.1,-1.1,1.9
50b7e744-9c80-431f-961b-5f99d5089fa3,01-13-2018,2018,St. John's,Villanova,FALSE,TRUE,-0.47,-3.6,1.1,-1.39,-6.6,-0.8,-3.8,-0.9,2.6,6.8,-2.3,-9.1,2.4,-13.5,-15.9,2,-41.5,5.2,-7.2,1.1
87b1e474-cd63-440f-b3fd-0476f5f48e14,01-13-2018,2018,Pepperdine,Saint Mary's (CA),FALSE,TRUE,-0.37,-1.5,-0.4,-1.91,-6.6,4.5,-6.8,1.85,2.6,5.3,0,-5.3,14.1,-5.7,-19.8,0.4,-64.5,7.8,-6.7,1.6
5c0b6888-ffd0-4466-a9bf-4d8fec363454,01-13-2018,2018,Washington,Stanford,FALSE,TRUE,-0.01,-1.7,1.7,-4.68,-0.3,1.4,1.6,-1.64,0.7,1.9,-6.3,-8.2,-1.9,-1.3,0.7,2.9,7.5,-1.6,-2.3,1.5
fe294f92-f15b-47a7-add8-63e228933ead,01-13-2018,2018,Arkansas St.,Texas-Arlington,FALSE,TRUE,-0.24,-5.2,-1.3,-5.84,-1.1,8,2.8,0.07,0.3,-0.5,-5.8,-5.3,5.3,-3.6,-8.9,0,-27.4,4.7,-1.9,3.2
dabb238c-2db8-400c-bdb5-1562ba209e43,01-13-2018,2018,Nevada,Utah St.,TRUE,FALSE,0.61,2.3,2.1,1.56,1.5,-1.6,3.8,0.71,-1,2.8,2.3,-0.5,0.6,9.4,8.8,1.2,28.4,-4.3,2.8,0.6
335bd210-ad91-4dbf-9136-0fef6ff63a25,01-13-2018,2018,Louisiana,La.-Monroe,TRUE,FALSE,0.13,3.5,3,1.77,2.9,0.5,4.4,3.51,2.4,-2.3,5.3,7.5,2.5,13.4,10.9,1,29.4,-0.8,0.3,0.8
706935d0-fe02-497c-81a4-90ef56f2f561,01-13-2018,2018,UNI,Valparaiso,TRUE,FALSE,0.1,-1.7,-0.8,0.62,-2.9,-0.5,1.3,-0.85,-6.1,-0.7,-0.2,0.5,-6,-6.1,-0.1,-2.1,3.1,4.6,-0.7,-2
d789ca38-c69e-476b-a274-994ff957aaa4,01-13-2018,2018,Tennessee Tech,Murray St.,FALSE,TRUE,-0.23,-0.4,0,-1.08,-4.4,2.4,-5.4,-0.42,2.2,5.2,-1.5,-6.7,6.2,-5.5,-11.6,0.8,-23.7,1.8,-3,0.1
b24c4a20-334e-4228-82bf-86534d82ea77,01-13-2018,2018,LSU,Alabama,FALSE,TRUE,0.33,1.5,-2,-2.25,1.5,3.9,6.1,-0.39,-1,-1.5,-2.6,-1.2,4,5.2,1.2,1.3,-1.1,2.5,2,1.6
e85432b4-3db8-415b-ba4b-1adeb2152b37,01-13-2018,2018,UC Riverside,Long Beach St.,FALSE,TRUE,0.07,-0.2,-0.5,0.42,-5,-5.4,-2.6,-1.55,2,4,-1.1,-5.2,-8.6,-10,-1.4,-0.5,-16.5,-3.5,-4.1,-3.7
c617ed02-6ee7-4b96-b877-ccfab5321040,01-13-2018,2018,Grand Canyon,UTRGV,TRUE,FALSE,0.08,0.8,0.6,0.59,2.5,-4.6,-3.9,0.3,-1.8,-3.9,0.9,4.7,-13.2,-1.6,11.6,-1.5,19.2,-7.5,1.3,0.3
82882e28-f55b-4ea8-80de-6f7e34705168,01-13-2018,2018,Utah Valley,Chicago State,TRUE,FALSE,0.4,4.6,1.6,5.27,7.5,-8.4,1.8,0.35,-5.4,-7.7,5.6,13.4,-18.2,10.3,28.5,-1.3,58.2,-7.7,7.8,-0.6
df85cfe3-c0fe-42c7-9c21-6b434b38882c,01-13-2018,2018,UTEP,FIU,TRUE,FALSE,-0.2,-1.2,-0.3,0.64,0.8,-0.6,5.9,-2.97,0.4,-1,-2.3,-1.4,-0.3,-3.2,-2.8,-3.4,-8.3,1.6,1.4,-1.7
2a871925-11ab-4dd3-b7e5-4c8c6ff83da9,01-13-2018,2018,Cal St. Fullerton,UC Davis,TRUE,FALSE,-0.04,0.4,1,2.13,0.3,-1.2,1.3,0.66,-1.4,-0.8,2.8,3.6,2.3,0.1,-2.1,-0.7,-4.2,2.2,-3.8,2.2
22afd62a-ea50-4c3b-81cd-7097b6e28e23,01-13-2018,2018,San Francisco,Gonzaga,FALSE,TRUE,-0.21,-1.7,0,-3.47,-7.6,2.5,-3.2,-1.03,2,3.3,-4.5,-7.8,1,-14.7,-15.7,-0.9,-30.1,-2.3,-3,-2.8
c1e2df7e-6ff9-4ba2-9346-d7de8732aacc,01-13-2018,2018,San Diego,LMU,TRUE,FALSE,-0.02,-0.2,1.8,4.86,0.9,-8.2,0.1,-4.66,1,1.2,0.3,-0.9,-9.8,-1.7,8.2,-1.5,23.3,-7.7,1.6,3.3
bcc9958a-a0a1-4dab-b7ea-cccc629857a4,01-13-2018,2018,CSU Bakersfield,New Mexico St.,FALSE,TRUE,-0.19,-1.2,-0.1,-4.41,-4,2.7,5.1,-1.13,2.2,1.2,-5.5,-6.7,4.7,-9.6,-14.3,0.5,-42.4,4.2,-3.2,-2.9
f5940cf2-c838-426c-bed9-2d9c923315bd,01-13-2018,2018,Cal St. Northridge,UC Irvine,FALSE,TRUE,0.12,-0.1,-1.5,-6.13,-0.4,7.5,0,-3.77,-2.8,3.1,-9.9,-13,6.4,-3.6,-10,-0.1,-31.4,2.9,2.7,1.2
88c702ab-339d-4c44-9842-ce0e8ef71047,01-13-2018,2018,Santa Clara,BYU,FALSE,TRUE,-0.17,-2.2,-1.4,-4.96,-5.3,5.3,-2.5,0.93,0.3,1.9,-4,-6,3.9,-8.2,-12.2,-1,-33.1,6.3,-0.7,5.6
be22c4ef-a914-4e33-b970-6a88b8da67de,01-13-2018,2018,Boise St.,San Diego St.,TRUE,FALSE,-0.25,-1.5,-1,1.68,0.2,1,2.3,-1.06,0.8,-2.2,0.6,2.9,1.2,1.1,-0.1,-0.5,5.2,0,4.2,-1.4
3941cd27-0049-457d-93b8-a79b56e1fe92,01-13-2018,2018,Portland,Pacific,FALSE,TRUE,-0.06,-0.2,0,1.72,-0.3,-1.8,-5.1,-3.97,-0.2,4.3,-2.2,-6.6,1.7,-1.9,-3.6,-1,-12.5,-2.2,5.4,4.7
4595e39f-f8af-4169-bbbd-3b15a49de025,01-13-2018,2018,Sacramento St.,Montana St.,TRUE,FALSE,0.09,0.6,1.3,-1.68,2,-2.1,-4.4,-2.81,-1.8,-0.5,-4.5,-4,-5.2,-8.7,-3.5,-0.1,-18.7,2.1,0.2,-3.4
